Source_Store,Category,Title,Price,Stock,URL
Red Tech,Monitor,34′′ Dell UltraSharp U3415W IPS 60Hz WQHD (3440×1440) Curved Monitor,"LKR199,500.00",Out of Stock,https://redtech.lk/product/34-dell-ultrasharp-u3415w-ips-wqhd-60hz-curved-monitor/
Red Tech,Monitor,27′′ KOORUI S2721XO OLED 240Hz QHD (2560×1440) HDR True Black 400 Professional Monitor,"LKR189,000.00",Out of Stock,https://redtech.lk/product/27%e2%80%b3-koorui-s2721xo-oled-240hz-qhd-2560x1440-hdr-true-black-400-professional-monitor/
Red Tech,Monitor,27′′ KOORUI S2741LM IPS/Mini LED 320Hz 4K UHD (3840×2160) HDR1400 Professional Monitor,"LKR179,000.00",Out of Stock,https://redtech.lk/product/27%e2%80%b3-koorui-s2741lm-ips-mini-led-320hz-4k-uhd-3840x2160-hdr1400-professional-monitor/
Red Tech,Monitor,27′′ ASUS ProArt PA278CV IPS 75Hz 2K sRGB USB-C Color Accuracy Professional Monitor,"LKR179,000.00",Out of Stock,https://redtech.lk/product/27-asus-proart-pa278cv-ips-wqhd-srgb-color-accuracy-professional-monitor/
Red Tech,Monitor,27′′ Dell C2722DE IPS 60Hz QHD Video Conferencing Monitor,"LKR169,000.00",Out of Stock,https://redtech.lk/product/27-dell-c2722de-ips-qhd-60hz-video-conferencing-monitor/
Red Tech,Monitor,27′′ ASUS TUF GAMING VG27AQ IPS 165Hz 1ms HDR10 Gaming Monitor,"LKR168,000.00",Out of Stock,https://redtech.lk/product/27-asus-tuf-gaming-vg27aq-ips-1ms-165hz-hdr10-gaming-monitor/
Red Tech,Monitor,32′′ ViewSonic VX3258-PC-MHD VA 165Hz FHD (1920×1080) Curved Gaming Monitor,"LKR162,800.00",Out of Stock,https://redtech.lk/product/32-viewsonic-vx3258-pc-mhd-165hz-fhd-1920x1080-va-curved-gaming-monitor/
Red Tech,Monitor,24′′ ViewSonic VP2468A IPS 60Hz FHD (1920×1080) 100% Pantone validated 100% sRGB Monitor,"LKR162,300.00",Out of Stock,https://redtech.lk/product/order-now-24-viewsonic-vp2468a-60hz-fhd-1920x1080-ips-100-pantone-validated-100-srgb-monitor/
Red Tech,Monitor,31.5′′ MSI OPTIX AG321CQR VA 165Hz WQHD (2560×1440) 1MS RGB Curved Gaming Monitor,"LKR162,000.00",Out of Stock,https://redtech.lk/product/order-now-31-5-msi-optix-ag321cqr-wqhd-2560-x-1440-165hz-va-1ms-rgb-curved-gaming-monitor/
Red Tech,Monitor,34′′ ACER Predator X34 IPS 120Hz UWQHD (3440×1440) Curved Ultrawide LED Backlit Monitor,LKR0.00,Out of Stock,https://redtech.lk/product/34-acer-predator-x34-120hz-curved-ips-ultrawide-qhd-led-backlit-monitor/
Red Tech,Monitor,27′′ Viewsonic VP2768 IPS 60Hz WQHD (2560×1440) 100% sRGB Professional Monitor,"LKR157,300.00",Out of Stock,https://redtech.lk/product/viewsonic-vp2768-27-100-srgb-professional-monitor/
Red Tech,Monitor,34′′ MSI OPTIX MAG342CQR VA 144Hz UWQHD (3440 X 1440) 1MS Adaptive SYNC Gaming Monitor,"LKR156,500.00",Out of Stock,https://redtech.lk/product/34-msi-optix-mag342cqr-va-144hz-uwqhd-3440-x-1440-1ms-adaptive-sync-gaming-monitor/
Red Tech,Monitor,27′′ ViewSonic XG2705 IPS 144Hz 2K QHD Wide LED Monitor,"LKR156,000.00",Out of Stock,https://redtech.lk/product/27-viewsonic-xg2705-144hz-ips-wide-2k-qhd-led-monitor/
Red Tech,Monitor,32′′ GIGABYTE G32QC VA 165Hz 2K HDR Gaming Monitor,"LKR155,000.00",Out of Stock,https://redtech.lk/product/order-now-gigabyte-g32qc-a-32-inch-165hz-2k-hdr-gaming-monitor/
Red Tech,Monitor,32′′ CORSAIR XENEON 315 IPS 165Hz QHD (2560 x 1440) Gaming Monitor,"LKR151,200.00",Out of Stock,https://redtech.lk/product/order-now-31-5-corsair-xeneon-315-ips-qhd-2560-x-1440-165hz-gaming-monitor/
Red Tech,Monitor,24.5′′ MSI MAG251RX IPS 240Hz FHD (1920×1080) Flat Wide LED Monitor,"LKR150,000.00",Out of Stock,https://redtech.lk/product/24-5-msi-mag251rx-240hz-ips-flat-wide-fhd-1080p-led-monitor/
Red Tech,Monitor,27′′ ASUS ProArt PA278QV IPS 75Hz sRGB Color Accuracy Professional Monitor,"LKR142,000.00",Out of Stock,https://redtech.lk/product/27-asus-proart-pa278qv-ips-75hz-srgb-color-accuracy-professional-monitor/
Red Tech,Monitor,27′′ MSI OPTIX G27CQ4 QHD 2K 165HZ 1MS Curved Gaming Monitor,"LKR136,000.00",Out of Stock,https://redtech.lk/product/27-msi-optix-g27cq4-wqhd-2k-165hz-1ms-curved-gaming-monitor/
Red Tech,Monitor,27′′ MSI PRO MP271QP 60Hz 2K IPS Flat Wide LED Monitor,"LKR130,000.00",Out of Stock,https://redtech.lk/product/27-msi-pro-mp271qp-60hz-ips-flat-wide-2k-led-monitor/
Red Tech,Monitor,24′′ ASUS ProArt PA247CV 75Hz FHD IPS sRGB Color Accuracy Professional Monitor,"LKR128,500.00",Out of Stock,https://redtech.lk/product/24-asus-proart-pa247cv-ips-75hz-srgb-fhd-color-accuracy-professional-monitor/
Red Tech,Monitor,31.5′′ MSI OPTIX AG321CR FHD 165Hz VA 1MS RGB Curved Gaming Monitor,"LKR127,800.00",Out of Stock,https://redtech.lk/product/order-now-31-5-msi-optix-ag321cqr-wqhd-2560-x-1440-165hz-va-1ms-rgb-curved-gaming-monitor-copy/
Red Tech,Monitor,34′′ MSI Modern MD342CQP VA 120Hz UWQHD (3440 X 1440) Business & Productivity Monitor,"LKR126,500.00",Out of Stock,https://redtech.lk/product/34-msi-modern-md342cqp-va-120hz-uwqhd-3440-x-1440-business-productivity-monitor/
Red Tech,Monitor,31.5′′ MSI G32CQ4 E2 VA 170Hz QHD 2K AMD FREESYNC Curved Gaming Monitor,"LKR125,500.00",Out of Stock,https://redtech.lk/product/order-now-31-5msi-g32cq4-e2-qhd-2k-170hz-amd-freesync-va-curved-gaming-monitor/
Red Tech,Monitor,32′′ MONOVA H32UHD IPS 60Hz 4K Gaming Monitor,"LKR125,000.00",Out of Stock,https://redtech.lk/product/32-monova-ips-165hz-4k-gaming-monitor/
Red Tech,Monitor,27′′ ASUS TUF Gaming VG279QM IPS Full HD 280Hz G-SYNC compatible Monitor,"LKR125,000.00",Out of Stock,https://redtech.lk/product/27-asus-tuf-gaming-vg279qm-ips-full-hd-280hz-g-sync-compatible-monitor/
Red Tech,Monitor,32′′ Viewsonic VX3276-MHD-2 75Hz 2K IPS Entertainment Monitor,"LKR121,900.00",Out of Stock,https://redtech.lk/product/viewsonic-vx3276-2k-mhd-2-32-ips-qhd-entertainment-monitor/
Red Tech,Monitor,24′′ DELL P2418HT 60Hz IPS TOUCH Wide FHD LED Monitor,"LKR119,500.00",Out of Stock,https://redtech.lk/product/24-dell-p2418ht-60hz-ips-touch-wide-fhd-led-monitor/
Red Tech,Monitor,27′′ MSI Modern MD271UL IPS 60Hz 4K UHD (3840×2160) Business Monitor,"LKR119,000.00",Out of Stock,https://redtech.lk/product/27-msi-modern-md271ul-60hz-4k-uhd-3840-x-2160-169-ips-level-business-monitor/
Red Tech,Monitor,24′′ ASUS VG258QR 165Hz TN Flat Wide FHD 0.5ms Frameless LED Monitor,"LKR118,000.00",Out of Stock,https://redtech.lk/product/24-5-asus-vg258qr-tn-full-hd-0-5ms-165hz-gaming-monitor/
Red Tech,Monitor,24′′ Dell C2422HE IPS QHD 60Hz Video Conferencing Monitor,"LKR116,700.00",Out of Stock,https://redtech.lk/product/24-dell-c2422he-ips-qhd-60hz-video-conferencing-monitor/
Red Tech,Monitor,31.5′′ MSI OPTIX G32C4W FHD 165HZ 1MS AMD FREESYNC CURVED GAMING MONITOR,"LKR116,500.00",Out of Stock,https://redtech.lk/product/order-now-31-5-msi-optix-g32c4w-fhd-165hz-1ms-amd-freesync-curved-gaming-monitor/
Red Tech,Monitor,27′′ ASUS TUF Gaming VG279Q1A IPS FHD 165Hz Gaming Monitor,"LKR115,500.00",Out of Stock,https://redtech.lk/product/27-asus-tuf-gaming-vg279q1a-ips-full-hd-165hz-gaming-monitor/
Red Tech,Monitor,27′′ ASUS TUF GAMING VG27AQL1A 170Hz IPS sRGB HDR Gaming Monitor,"LKR115,400.00",Out of Stock,https://redtech.lk/product/27-asus-tuf-gaming-vg27aql1a-170hz-ips-srgb-hdr-gaming-monitor/
Red Tech,Monitor,24′′ ASUS TUF GAMING VG249Q 144Hz IPS Wide FHD LED Monitor,"LKR115,000.00",Out of Stock,https://redtech.lk/product/24%e2%80%b3-asus-tuf-gaming-vg249q-144hz-ips-wide-fhd-led-monitor/
Red Tech,Monitor,27′′ Viewsonic VX2718-PC-MHD VA 165Hz 1500R Curved Gaming Monitor,"LKR114,500.00",Out of Stock,https://redtech.lk/product/viewsonic-vx2718-pc-mhd-27-165hz-1500r-curved-gaming-monitor/
Red Tech,Monitor,27′′ ASUS VZ279HEG1R 75Hz IPS Full HD Ultra Slim Gaming Monitor,"LKR112,000.00",Out of Stock,https://redtech.lk/product/27-asus-vz279heg1r-75hz-ips-full-hd-ultra-slim-gaming-monitor/
Red Tech,Monitor,34′′ MSI PRO MP341CQ VA 100Hz UWQHD (3440X1440) Curved Professional Monitor,"LKR111,500.00",Out of Stock,https://redtech.lk/product/coming-soon-34-msi-pro-mp341cq-curved-professional-business-monitor/
Red Tech,Monitor,31.5′′ LENOVO LEGION G32qc-30 VA 165Hz WLED (2560×1440) Gaming Monitor,"LKR110,500.00",Out of Stock,https://redtech.lk/product/31-5-lenovo-legion-g32qc-30-va-165hz-wled-2560x1440-gaming-monitor/
Red Tech,Monitor,27′′ MSI Optix G271 144Hz IPS FHD Flat Ultra Slim Frameless Gaming Monitor,"LKR108,500.00",Out of Stock,https://redtech.lk/product/27-msi-optix-g271-144hz-ips-level-ultra-slim-frameless-gaming-monitor/
Red Tech,Monitor,24′′ ViewSonic VP2458 60Hz FHD (1920×1080) IPS 100% sRGB Professional Monitor,"LKR107,751.00",Out of Stock,https://redtech.lk/product/24-viewsonic-vp2458-60hz-fhd-1920x1080-ips-100-srgb-professional-monitor/
Red Tech,Monitor,28′′ ASUS PB287Q UHD 1ms 4K 60Hz Gaming Monitor,"LKR106,700.00",Out of Stock,https://redtech.lk/product/28-asus-pb287q-uhd-1ms-4k-gaming-monitor/
Red Tech,Monitor,32′′ MSI G32C4X VA 250Hz FHD (1920×1080) HDR Gaming Monitor,"LKR106,000.00",Out of Stock,https://redtech.lk/product/coming-soon-32-msi-g32c4x-gaming-monitor/
Red Tech,Monitor,27” Viewsonic VX2780-2K-SHDJ 75Hz 2K Entertainment Monitor,"LKR105,600.00",Out of Stock,https://redtech.lk/product/viewsonic-vx2780-2k-shdj-27-2k-entertainment-monitor/
Red Tech,Monitor,MSI G32CQ4 31”5′ WQFHD 165HZ 1MS Curved Gaming Monitor,"LKR105,000.00",Out of Stock,https://redtech.lk/product/msi-g32cq4-315-wqfhd-165hz-1ms-curved-gaming-monitor/
Red Tech,Laptop,LENOVO LOQ 15IRX9 | Intel i5-13450HX | RTX 3050 6GB GDDR6 | 16GB D5 | 512GB NVMe | 15.6” FHD (1920×1080) IPS 144Hz | Win 11 HOME,"LKR324,500.00",In Stock,https://redtech.lk/product/lenovo-loq-15irx9-intel-i5-13450hx-rtx-3050-6gb-gddr6-24gb-d5-512gb-nvme-15-6-fhd-1920x1080-ips-144hz-win-11-home/
Red Tech,Laptop,HONOR MagicBook X16 2025 Intel Core i5 13420H | 16GB DDR5 RAM | 512GB NVMe | Intel UHD Graphics | 16′′ WUXGA 60Hz | Notebook Series Laptop,"LKR242,900.00",In Stock,https://redtech.lk/product/honor-magicbook-x16-2025-intel-core-i5-13420h-16gb-ram-512gb-nvme-intel-uhd-graphics-16%e2%80%b3-wuxga-60hz-notebook-series-laptop/
Red Tech,Laptop,ASUS VivoBook 15 X1504VA | Intel i3-1315U | 8GB DDR4 | 512GB NVMe | 15.6” FHD (1920×1080) 60Hz | Win 11 Home,"LKR194,900.00",In Stock,https://redtech.lk/product/asus-vivobook-15-x1504va-intel-i3-1315u-8gb-ddr4-512gb-nvme-15-6-fhd-1920x1080-60hz-win-11-home-2/
Red Tech,Laptop,ARMAGGEDDON SHIELD 7 Gaming Backpack,"LKR9,950.00",In Stock,https://redtech.lk/product/armaggeddon-shield-7-gaming-backpack/
Red Tech,Laptop,ARMAGGEDDON SHIELD 3 Gaming Backpack,"LKR6,990.00",In Stock,https://redtech.lk/product/armaggeddon-shield-3-back-pack-grey-black/
Red Tech,Laptop,ASUS ROG BP1501G Gaming Backpack,"LKR4,950.00",In Stock,https://redtech.lk/product/asus-rog-bp1501g-gaming-backpack/
Red Tech,Laptop,HP Prelude Pro Notebook Backpack,"LKR4,950.00",In Stock,https://redtech.lk/product/hp-prelude-pro-notebook-backpack/
Red Tech,Laptop,DELL Essential ES1521P Notebook Backpack,"LKR3,200.00",In Stock,https://redtech.lk/product/dell-essential-es1521p-notebook-backpack/
Red Tech,Laptop,MSI VECTOR 16 HX AI A2XWJG 457LKLK – Intel Core Ultra 9 275HX| 32GB D5 | RTX 5090 24GB | 1TB Gen4 NVMe | 16′′ QHD (2560×1600) 240Hz IPS | Windows 11H,"LKR1,523,000.00",In Stock,https://redtech.lk/product/msi-vector-16-hx-ai-a2xwjg-457lklk-intel-core-ultra-9-275hx-32gb-d5-rtx-5090-24gb-1tb-gen4-nvme-16%e2%80%b3-qhd-2560x1600-240hz-ips-windows-11h/
Red Tech,Laptop,MSI VECTOR 16 HX AI A2XWIG 627LK – Intel Core Ultra 9 275HX| 32GB D5 | RTX 5080 16GB | 1TB Gen4 NVMe | 16′′ QHD (2560×1600) 240Hz IPS | Windows 11H,"LKR1,294,000.00",In Stock,https://redtech.lk/product/msi-vector-16-hx-ai-a2xwig-627lk-intel-core-ultra-9-275hx-32gb-d5-rtx-5080-16gb-1tb-gen4-nvme-16%e2%80%b3-qhd-2560x1600-240hz-ips-windows-11h/
Red Tech,Laptop,MSI KATANA 15 B14WGK 672LK i9 -14900HX | 16GB DDR5 | RTX 5070 8GB | 1TB NVME | 15.6 QHD (2560×1440) IPS 165Hz | Win11H | Gaming Laptop,"LKR707,500.00",In Stock,https://redtech.lk/product/msi-katana-15-b14wgk-i9-14900hx-16gb-ddr5-rtx-5070-8gb-1tb-nvme-15-6-qhd-2560x1440-ips-165hz-win11h-gaming-laptop/
Red Tech,Laptop,LENOVO Legion Pro 5 16IAX10 83F3004ULK | Core Ultra 9 – 275HX | RTX 5070 8GB GDDR7 | 32GB D5 | 1TB M.2 NVMe SSD | 16′′ WQXGA OLED (2560×1600) 165Hz Display | Win 11 Home,"LKR679,000.00",In Stock,https://redtech.lk/product/lenovo-legion-pro-5-16iax10-core-ultra-9-275hx-rtx-5070-8gb-gddr7-32gb-d5-1tb-m-2-nvme-ssd-16-oled-2560x1600-165hz-display-win-11-home/
Red Tech,Laptop,MSI KATANA 15 B14WGK 402LK i7 -14650HX | 16GB DDR5 | RTX 5070 8GB | 1TB NVME | 15.6 2.5K QHD (2560×1440) IPS 165Hz |  Win11H | Gaming Laptop,"LKR675,000.00",In Stock,https://redtech.lk/product/msi-katana-15-b14wgk-i7-14650hx-16gb-ddr5-rtx-5070-8gb-1tb-nvme-15-6-qhd-2560x1440-ips-165hz-win11h-gaming-laptop/
Red Tech,Laptop,MSI KATANA 15 B14WFK 406LK i9 -14900HX | 16GB DDR5 | RTX 5060 8GB | 1TB NVME | 15.6 QHD (2560×1440) IPS 165Hz | Win11H | Gaming Laptop,"LKR648,000.00",In Stock,https://redtech.lk/product/msi-katana-15-b14wfk-i9-14900hx-16gb-ddr5-rtx-5060-8gb-1tb-nvme-15-6-qhd-2560x1440-ips-165hz-win11h-gaming-laptop/
Red Tech,Laptop,MSI SUMMIT 16 AI EVO A2HMTG – Intel Core Ultra 7 – 255H | 32GB DDR5 | 1TB 4×4 NVME | Intel ARC Graphics | 16′′ QHD+ (2560×1600) IPS 165Hz Touch Screen Display Support MSI Pen 2,"LKR621,000.00",In Stock,https://redtech.lk/product/msi-summit-16-ai-evo-a2hmtg-intel-core-ultra-7-255h-32gb-ddr5-1tb-4x4-nvme-intel-arc-graphics-16-qhd-2560x1600-ips-165hz-touch-screen-display-support-msi-pen-2/
Red Tech,Laptop,MSI CYBORG 15 B2RWFKG 213LK – Intel Core 7 -240H | 16GB D5 | RTX 5060 8GB | 1TB NVMe SSD | 15.6′′ FHD (1920×1080) 144Hz IPS | Win 11| Backpack,"LKR605,000.00",In Stock,https://redtech.lk/product/msi-cyborg-15-b2rwfkg-213lk-intel-core-7-240h-16gb-d5-rtx-5060-8gb-1tb-nvme-ssd-15-6%e2%80%b3-fhd-1920x1080-144hz-ips-win-11-backpack/
Red Tech,Laptop,MSI Cyborg 15 B2RWFKG Intel Core 7 240H | 16GB RAM | 512GB NVMe | RTX 5060 8GB | 15.6′′ FHD 144Hz | Gaming Series Laptop,"LKR594,000.00",In Stock,https://redtech.lk/product/msi-cyborg-15-b2rwfkg-intel-core-7-240h-16gb-ram-512gb-nvme-rtx-5060-8gb-15-6%e2%80%b3-fhd-144hz-gaming-series-laptop/
Red Tech,Laptop,ASUS TUF Gaming F16 FX608JHR Intel Core i7 14650HX | 16GB RAM | 1TB NVMe | RTX 5050 8GB | 16.0′′ WUXGA 165Hz | Gaming Series Laptop,"LKR588,500.00",In Stock,https://redtech.lk/product/asus-tuf-gaming-f16-fx608jhr-intel-core-i7-14650hx-16gb-ram-1tb-nvme-rtx-5050-8gb-16-0%e2%80%b3-wuxga-165hz-gaming-series-laptop/
Red Tech,Laptop,MSI KATANA 15 B14WEK 407LK i7 -14650HX | 16GB DDR5 | RTX 5050 8GB | 1TB NVME | 15.6 QHD (2560×1440) IPS 165Hz | Win11H | Gaming Laptop,"LKR573,000.00",In Stock,https://redtech.lk/product/msi-katana-15-b14wek-i7-14650hx-16gb-ddr5-rtx-5050-8gb-1tb-nvme-15-6-qhd-2560x1440-ips-165hz-win11h-gaming-laptop/
Red Tech,Laptop,MSI Cyborg 15 B2RWEKG 214LK Intel Core 7 240H | 16GB DDR5 | 1TB NVMe SSD | RTX 5050 8GB | 15.6′′ FHD (1920×1080) 144Hz IPS | Windows 11 | Gaming Series Laptop,"LKR551,000.00",In Stock,https://redtech.lk/product/msi-cyborg-15-b2rwekg-214lk-intel-core-7-240h-16gb-ddr5-1tb-nvme-ssd-rtx-5050-8gb-15-6%e2%80%b3-fhd-1920x1080-144hz-ips-windows-11-gaming-series-laptop/
Red Tech,Laptop,MSI Cyborg 15 B2RWEKG Intel Core 7 240H | 16GB RAM | 512GB NVMe | RTX 5050 8GB | 15.6′′ FHD 144Hz | Gaming Series Laptop,"LKR540,000.00",In Stock,https://redtech.lk/product/msi-cyborg-15-b2rwekg-intel-core-7-240h-16gb-ram-512gb-nvme-rtx-5050-8gb-15-6%e2%80%b3-fhd-144hz-gaming-series-laptop/
Red Tech,Laptop,ASUS Zenbook 14 UX3405CA-QL328WS Intel Core Ultra 5 225H | 16GB RAM | 1TB NVMe | Intel Arc Graphics | 14.0′′ WUXGA OLED | Windows 11 | Notebook Series Laptop,"LKR486,000.00",In Stock,https://redtech.lk/product/asus-zenbook-14-ux3405ca-ql328ws-intel-core-ultra-5-225h-16gb-ram-1tb-nvme-intel-arc-graphics-14-0%e2%80%b3-wuxga-oled-windows-11-notebook-series-laptop/
Red Tech,Laptop,LENOVO LOQ 15IAX9 83DV00HJLK – Intel i7-14700HX | 16GB DDR5 | RTX 4060 8GB | 512GB NVME | 15.6′′ FHD 144Hz | WIN 11 | Backpack,"LKR482,700.00",In Stock,https://redtech.lk/product/lenovo-loq-15iax9-83dv00hjlk-intel-i7-14700hx-16gb-ddr5-rtx-4060-8gb-512gb-nvme-15-6-fhd-144hz-win-11-backpack/
Red Tech,Laptop,MSI Katana 15 B13VFK 2413XLK – Intel i7 13620H | 16GB D5 | RTX 4060 8GB | 1TB Gen4 NVMe | 15.6′′ FHD (1920×1080) 144Hz IPS Laptop,"LKR465,000.00",In Stock,https://redtech.lk/product/msi-katana-15-b13vfk-2413xlk-intel-i7-13620h-16gb-d5-rtx-4060-8gb-1tb-gen4-nvme-15-6%e2%80%b3-fhd-1920x1080-144hz-ips-laptop/
Red Tech,Laptop,MSI Cyborg 15 A2RVE Intel Core 7 240H | 16GB RAM | 512GB NVMe | RTX 4050 6GB | 15.6′′ FHD 144Hz | Gaming Series Laptop,"LKR448,000.00",In Stock,https://redtech.lk/product/msi-cyborg-15-a2rve-intel-core-7-240h-16gb-ram-512gb-nvme-rtx-4050-6gb-15-6%e2%80%b3-fhd-144hz-gaming-series-laptop/
Red Tech,Laptop,LENOVO LOQ 15IRX10 83JE00WNLK – Intel i7-13650HX | 16GB DDR5 | RTX 5050 8GB | 512GB NVME | 15.6′′ FHD 144Hz | WIN 11 | Backpack,"LKR405,000.00",In Stock,https://redtech.lk/product/lenovo-loq-15irx10-83je00wnlk-intel-i7-13650hx-16gb-ddr5-rtx-5050-8gb-512gb-nvme-15-6-fhd-144hz-win-11-backpack/
Red Tech,Laptop,MSI Cyborg 15 A2RUDX Intel Core 7 240H | 16GB RAM | 512GB NVMe | RTX 3050 6GB | 15.6′′ FHD 144Hz | Gaming Series Laptop,"LKR392,400.00",In Stock,https://redtech.lk/product/msi-cyborg-15-a2rudx-intel-core-7-240h-16gb-ram-512gb-nvme-rtx-3050-6gb-15-6%e2%80%b3-fhd-144hz-gaming-series-laptop/
Red Tech,Laptop,MSI Cyborg 15 A2RVE 2016XLK Intel Core 5 210H | 16GB DDR5 | 1TB NVMe SSD | RTX 4050 6GB | 15.6′′ FHD (1920×1080) 144Hz IPS | Gaming Series Laptop,"LKR389,000.00",In Stock,https://redtech.lk/product/msi-cyborg-15-a2rve-2016xlk-intel-core-5-210h-16gb-ddr5-1tb-nvme-ssd-rtx-4050-6gb-15-6%e2%80%b3-fhd-1920x1080-144hz-ips-gaming-series-laptop/
Red Tech,Laptop,MSI Cyborg 15 A13VEK Intel Core i5 13420H | 16GB DDR5 | 1TB PCIe Gen4 NVMe | RTX 4050 6GB | 15.6′′ FHD (1920×1080) 144Hz IPS | Gaming Series Laptop,"LKR378,000.00",In Stock,https://redtech.lk/product/msi-cyborg-15-a13vek-intel-core-i5-13420h-16gb-ddr5-1tb-pcie-gen4-nvme-rtx-4050-6gb-15-6%e2%80%b3-fhd-1920x1080-144hz-ips-gaming-series-laptop/
Red Tech,Laptop,MSI Cyborg 15 A2RUDX Intel Core 5 210H | 16GB RAM | 512GB NVMe | RTX 3050 6GB | 15.6′′ FHD 144Hz | Gaming Series Laptop,"LKR376,200.00",In Stock,https://redtech.lk/product/msi-cyborg-15-a2rudx-intel-core-5-210h-16gb-ram-512gb-nvme-rtx-3050-6gb-15-6%e2%80%b3-fhd-144hz-gaming-series-laptop/
Red Tech,Laptop,MSI Thin 15 B13VE Intel Core i7 13620H | 16GB RAM | 512GB NVMe | RTX 4050 6GB | 15.6′′ FHD 144Hz | Gaming Series Laptop,"LKR375,500.00",In Stock,https://redtech.lk/product/msi-thin-15-b13ve-intel-core-i7-13620h-16gb-ram-512gb-nvme-rtx-4050-6gb-15-6%e2%80%b3-fhd-144hz-gaming-series-laptop/
Red Tech,Laptop,LENOVO YOGA 7 14IML9 2-In-1- Intel Core Ultra 7-155H | 16GB DDR5 | Intel ARC Graphics | 1TB NVMe SSD | 14′′ OLED (1920×1200) | WIN 11H,"LKR369,500.00",In Stock,https://redtech.lk/product/lenovo-yoga-7-14iml9-2-in-1-intel-core-ultra-7-155h-16gb-ddr5-intel-arc-graphics-1tb-nvme-ssd-14-oled-1920x1200-win-11h/
Red Tech,Laptop,MSI Cyborg 15 A2RUDX 2021XLK Intel Core 7 240H | 16GB DDR5 | 1TB NVMe | RTX 3050 6GB | 15.6′′ FHD (1920×1080) 144Hz IPS | Gaming Series Laptop,"LKR357,000.00",In Stock,https://redtech.lk/product/msi-cyborg-15-a2rudx-2021xlk-intel-core-7-240h-16gb-ddr5-1tb-nvme-rtx-3050-6gb-15-6%e2%80%b3-fhd-1920x1080-144hz-ips-gaming-series-laptop/
Red Tech,Laptop,LENOVO LOQ 15IAX9 83DV00V4LK – Intel i5-13450HX | 24GB DDR5 | RTX 4050 6GB | 512GB NVME | 15.6′′ FHD 144Hz | WIN 11 | Backpack,"LKR343,500.00",In Stock,https://redtech.lk/product/lenovo-loq-15iax9-83dv00v4lk-intel-i5-13450hx-24gb-ddr5-rtx-4050-6gb-512gb-nvme-15-6-fhd-144hz-win-11-backpack/
Red Tech,Laptop,MSI Cyborg 15 A2RUDX 2022XLK Intel Core 5 210H | 16GB DDR5 | 1TB NVMe | RTX 3050 6GB | 15.6′′ FHD (1920×1080) 144Hz IPS | Gaming Series Laptop,"LKR335,000.00",In Stock,https://redtech.lk/product/msi-cyborg-15-a2rudx-2022xlk-intel-core-5-210h-16gb-ddr5-1tb-nvme-rtx-3050-6gb-15-6%e2%80%b3-fhd-1920x1080-144hz-ips-gaming-series-laptop/
Red Tech,Laptop,MSI Cyborg 15 A2RUDX 2044XLK Intel Core 5 210H | 16GB DDR5 | 512GB NVMe | RTX 3050 6GB | 15.6′′ FHD (1920×1080) 144Hz IPS | Gaming Series Laptop,"LKR330,000.00",In Stock,https://redtech.lk/product/msi-cyborg-15-a2rudx-2044xlk-intel-core-5-210h-16gb-ddr5-512gb-nvme-rtx-3050-6gb-15-6%e2%80%b3-fhd-1920x1080-144hz-ips-gaming-series-laptop/
Red Tech,Laptop,LENOVO LOQ 15IAX9 83DV00V2LK – Intel i5-13450HX | 24GB DDR5 | RTX 3050 6GB | 512GB NVME | 15.6′′ FHD 144Hz | WIN 11 | Backpack,"LKR310,000.00",In Stock,https://redtech.lk/product/lenovo-loq-15iax9-83dv00v2lk-intel-i5-13450hx-24gb-ddr5-rtx-3050-6gb-512gb-nvme-15-6-fhd-144hz-win-11-backpack/
Red Tech,Laptop,MSI Cyborg 15 A13UDX Intel Core i5 13420H | 16GB DDR5 | 1TB PCIe Gen4 NVMe | RTX 3050 6GB | 15.6′′ FHD (1920×1080) 144Hz IPS | Gaming Series Laptop,"LKR308,000.00",In Stock,https://redtech.lk/product/msi-cyborg-15-a13udx-intel-core-i5-13420h-16gb-ddr5-1tb-pcie-gen4-nvme-rtx-3050-6gb-15-6%e2%80%b3-fhd-1920x1080-144hz-ips-gaming-series-laptop/
Red Tech,Laptop,MSI MODERN 15 F13MG 826XLK Core i5 -1334U | 8GB DDR4 | 512GB NVME | 15.6′′ FHD IPS | DOS | URBAN SILVER,"LKR233,500.00",In Stock,https://redtech.lk/product/msi-modern-15-f13mg-core-i5-1334u-16gb-ddr4-512gb-nvme-15-6-fhd-ips-dos-urban-silver/
Red Tech,Laptop,DELL 15 DC15250 Essential DELL-DC15250-I5-8GB512-WH Intel Core i5 1334U | 8GB RAM | 512GB NVMe | Intel UHD Graphics | 15.6′′ FHD 120Hz | Windows 11 | Notebook Series Laptop,"LKR223,500.00",In Stock,https://redtech.lk/product/dell-15-dc15250-essential-dell-dc15250-i5-8gb512-wh-intel-core-i5-1334u-8gb-ram-512gb-nvme-intel-uhd-graphics-15-6%e2%80%b3-fhd-120hz-windows-11-notebook-series-laptop/
Red Tech,Laptop,DELL 15 DC15250 Intel i5 1334U | 8GB RAM | 512GB NVMe | 15.6′′ FHD IPS 120Hz | Notebook Laptop,"LKR222,500.00",In Stock,https://redtech.lk/product/dell-15-dc15250-intel-i5-1334u-8gb-ram-512gb-nvme-15-6%e2%80%b3-fhd-ips-120hz-notebook-laptop/
