Source_Store,Category,Title,Price,Stock,URL
Techzone,PSU,CORSAIR RM1000X 80+ GOLD CERTIFIED FULLY MODULAR,"රු73,000",In Stock,https://techzone.lk/product/corsair-rm1000x-80-gold-certified-fully-modular/
Techzone,PSU,Gamdias Aura GP450 – 450W Power Supply,"රු8,500",In Stock,https://techzone.lk/product/gamdias-aura-gp450-450w-power-supply/
Techzone,PSU,Gamdias Aura GP550 – 550W Power Supply,"රු12,000",In Stock,https://techzone.lk/product/gamdias-aura-gp550-550w-power-supply/
Techzone,PSU,Gamdias Aura GP650 – 650W Power Supply,"රු14,000",In Stock,https://techzone.lk/product/gamdias-aura-gp650-650w-power-supply/
Techzone,PSU,GAMDIAS HELIOS P1A-750G 750W 80 PLUS GOLD Power Supply,"රු26,000",In Stock,https://techzone.lk/product/gamdias-helios-p1a-750g-750w-80-plus-gold-power-supply/
Techzone,PSU,GAMDIAS HELIOS P1A-850G 850W 80 PLUS GOLD Power Supply,"රු34,500",In Stock,https://techzone.lk/product/gamdias-helios-p1a-850g-850w-80-plus-gold-power-supply/
Techzone,PSU,Gamdias Kratos M1-600B 600W RGB Power Supply,"රු13,000",In Stock,https://techzone.lk/product/gamdias-kratos-m1-600b-600w-rgb-power-supply/
Techzone,PSU,MSI A550BN 550W 80+ BRONZE CERTIFIED POWER SUPPLY,"රු21,800",In Stock,https://techzone.lk/product/msi-a550bn-550w-80-bronze-certified-power-supply/
Techzone,PSU,MSI A650BN 650W 80+ BRONZE CERTIFIED FULLY MODULAR,"රු23,500",In Stock,https://techzone.lk/product/msi-a650bn-650w-80-bronze-certified-fully-modular/
Techzone,PSU,MSI MPG A1000GL PCIE5 1000W 80+ GOLD CERTIFIED FULLY MODULAR,"රු60,000",In Stock,https://techzone.lk/product/msi-mpg-a1000gl-pcie5-1000w-80-gold-certified-fully-modular/
Techzone,PSU,MSI MPG A750GL 750W 80+ GOLD CERTIFIED FULLY MODULAR,"රු36,000",In Stock,https://techzone.lk/product/msi-mpg-a750gl-750w-80-gold-certified-fully-modular/
Techzone,PSU,MSI MPG A850GL 850W 80+ GOLD CERTIFIED FULLY MODULAR,"රු41,000",In Stock,https://techzone.lk/product/msi-mpg-a850gl-850w-80-gold-certified-fully-modular/
Techzone,PSU,NZXT C750 750W 80+ BRONZE CERTIFIED Power Supply,"රු23,000",In Stock,https://techzone.lk/product/nzxt-c750-bronze-power-supply/
